description,label_plaquette,label_ampoule,label_flacon,label_tube,label_stylo,label_seringue,label_pilulier,label_sachet,label_comprime,label_gelule,label_film,label_poche,label_capsule,count_plaquette,count_ampoule,count_flacon,count_tube,count_stylo,count_seringue,count_pilulier,count_sachet,count_comprime,count_gelule,count_film,count_poche,count_capsule,count_ml
"1 flacon(s) en verre de type I de 2,5 ml avec 20 spatule(s)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) PVC-aluminium polyéthylène PVDC de 30 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 5  ml avec embout avec compte-gouttes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
"1 flacon(s) en verre de 2,5  ml avec 10 spatule(s)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) de 10 suppositoire(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 50 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.0
plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
"6 seringue(s) préremplie(s) en verre de 0,4 ml avec aiguille(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.4
plaquette(s) thermoformée(s) PVC-aluminium de 12 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0
"1 seringue(s) préremplie(s) polycyclooléfine de 20 ml avec dispositif(s) d'administration (seringue, raccord, cathéter)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0
1 flacon(s) en verre brun de 50 ml avec 2 seringue(s) graduées,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,50.0
"6 ampoule(s) en verre avec embout nasal polypropylène de 0,1  ml",0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.1
1 flacon(s) polyéthylène basse densité (PEBD) de 20  ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0
plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 flacon(s) en verre - 1 ampoule(s) en verre de 2 ml avec seringue(s) avec aiguille(s),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0
1 flacon(s) de 1  dose(s) - 1 ampoule(s) de 5  ml,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 10 suppositoire(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène basse densité (PEBD) de 3 ml (distributeur parallèle : MEDIWIn Limited),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
"1 flacon(s) en verre de 2,564 g avec dispositif(s) de transfert",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"12 sachet(s)-dose(s) papier aluminium polyéthylène de 1,566 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
2 plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0.0
"12 sachet(s)-dose(s) papier aluminium polyéthylène de 783,1  mg",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium PVC-Aluminium polyamide de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
1 flacon(s) pressurisé(s) aluminium de 60 doses avec valve(s) doseuse(s) avec embout(s) buccal(aux),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène polychlortrifluoroéthylène aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium de 28  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 4 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
1 tube(s) aluminium polyéthylène de 10 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1 plaquette(s) thermoformée(s) aluminium de 12 comprimé(s) (distributeur parallèle : MEDIWIN LIMITED),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0.0
1 flacon(s) en verre avec fermeture de sécurité enfant de 2 g,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
10 sachet(s) papier aluminium polyéthylène de 5 g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
8 poche(s) polyester copolymère polyéthylène polypropylène styrène éthylène butadiène suremballée(s)/surpochée(s) de 1000  ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1000.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 7  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0
3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0.0
"12 sachet(s)-dose(s) papier aluminium polyéthylène de 391,55  mg",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
"1 flacon(s) de 2,5 ml avec compte-gouttes polyéthylène basse densité (PEBD) avec fermeture de sécurité",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) PVC PVDC aluminium de 112 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 12  capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0
plaquette(s) thermoformée(s) aluminium polypropylène de 56 comprimé(s)(distributeur parallèle : BB Farma),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0
"2 sachet(s)-dose(s) polyester aluminium polyéthylène de 15,08 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0
"7 cartouche(s) bicompartimentée(s) en verre de 1,4  mg et de 0,25  ml avec seringue(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
1 flacon(s) en verre brun de 12 g avec cuillère-mesure en polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) matière plastique avec embout buccal de 200  dose(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2 film(s) thermosoudé(s) polyéthylène aluminium de 5 suppositoire(s),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
1 flacon(s) en verre de 250 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250.0
plaquette(s) polyamide aluminium PVC-Aluminium de 12 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC-aluminium de 30  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) PVC-Aluminium polyamide aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 12 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0
1 flacon(s) en verre de 60 ml avec seringue pour administration orale polypropylène-polyéthylène ( abrogée le 03/09/2012),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0.0
plaquette(s) PVDC PVC aluminium de 5 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVDC aluminium PVC de 35  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVDC PVC-Aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 flacon(s) unidose(s) de 40 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.0
5 plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s) (distributeur parallèle : Laboratoire Mediwin Ldt),1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium PVC-aluminium polyamide de 30  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
"1 flacon(s) en verre - ampoule(s) en verre de 15,6 ml",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.6
"1 cartouche(s) en verre de 0,25 ml dans1 stylo pré-rempli avec 1 aiguille(s) avec tampon(s) alcoolisé(s)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25
flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s) muni d'une capsule polypropylène,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
1 flacon(s) pulvérisateur(s) polypropylène de 200 dose(s) avec pompe(s) doseuse(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 25 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0
1 flacon(s) en verre de 30 ml - avec compte-gouttes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
plaquette(s) thermoformée(s) polyamide PVC-aluminium de 20 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0
"1 flacon(s) de 39,216 g avec cuillère-mesure",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 100 ml avec fermeture de sécurité enfant  avec seringue(s) pour administration orale polyéthylène polystyrène avec gobelet(s) doseur(s) polypropylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
1 flacon(s) en verre - 1 ampoule(s) en verre de 3 ml,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0
plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
5 sachet(s) polytéréphtalate (PET) aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium de 28  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
5 ampoule(s) en verre de 2 ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.0
plaquette(s) thermoformée(s) PVC aluminium de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
2 plaquette(s) thermoformée(s) PVC-aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0.0
5 cartouche(s) en verre de 3 ml pour stylo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
168 plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,168,0,0,0,0,0,0,0,1,0,0,0,0,0.0
tube(s) polypropylène de 8  comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0
4 plaquette(s) thermoformée(s) polyamide aluminium polypropylène de 5  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0.0
pilulier(s) polyéthylène haute densité (PEHD) de 14 gélule(s) muni d'une capsule polypropylène,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0
1 flacon(s) en plastique de 200  dose(s) avec embout buccal + étui de protection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 56 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0
9 plaquette(s) thermoformée(s) aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0.0
20 récipient(s) unidose(s) de 15 ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 5 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
2 flacon(s) en verre de 6 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6.0
3 ampoule(s) en verre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène basse densité (PEBD) de 5 ml avec compte-gouttes polyéthylène basse densité (PEBD),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
4 poche(s) polypropylène élastomère thermoplastique bicompartimenté(e)(s)/à 2 compartiments suremballée(s)/surpochée(s) de 750 ml - 4 poche(s) polypropylène élastomère thermoplastique bicompartimenté(e)(s)/à 2 compartiments suremballée(s)/surpochée(s) de,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,750.0
1 flacon(s) compte-gouttes polyéthylène haute densité (PEHD) de 5  ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
"1 seringue(s) préremplie(s) en verre de 0,4 ml avec aiguille(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4
5 ampoule(s) en verre brun de 1 ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0
plaquette(s) thermoformée(s) PVC-Aluminium de 40  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0
plaquette(s) PVC PVDC aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
1 flacon(s) en verre de 295 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
boîte(s) de 1 dispositif(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) pulvérisateur(s) aluminium verni  de 20 ml avec valve doseuse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0
1 flacon(s) en verre de 100 ml avec nécessaire dadministration (set patient pour injecteur CT-Exprès (polyméthacrylate butadiène styrène) + perforateur pour injecteur CT-Exprès (polyméthacrylate butadiène styrène) + cathéter IV (BD Insyte Autoguard)),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
plaquette(s) polyamide aluminium PVC de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
"30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 0,2 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
1 flacon(s) en verre jaune(brun) de 100 ml avec un racleur en polyéthylène basse densité  avec seringue(s) pour administration orale polyéthylène basse densité (PEBD) polystyrène avec fermeture de sécurité enfant,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
"12 sachet(s)-dose(s) papier polyéthylène aluminium de 4,75 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
1 flacon(s) en verre de 150 ml avec fermeture de sécurité enfant avec mesurette(s) graduée(s) polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
9 plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0.0
1 flacon(s) en verre brun de 50  capsule(s),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0.0
20 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 5 ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
plaquette(s) thermoformée(s) polyamide aluminium PVC PVDC de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
"1 cartouche(s) en verre - 1 seringue(s) préremplie(s) de 3,15 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.15
plaquette(s) thermoformée(s) aluminium polyamide PVC de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
1 flacon(s) en verre brun avec seringue(s) pour administration orale polypropylène de 200 ml,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0
1 flacon(s) en verre de 3 mg - 1 ampoule(s) en verre de 2 ml avec seringue(s) avec aiguille(s),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0
plaquette(s) thermoformée(s) PVC-Aluminium polyamide aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
1 flacon(s) brun en verre de 10 ml avec 100 gants en latex,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
2 plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0.0
1 flacon(s) en verre brun avec fermeture de sécurité enfant de 50 ml avec seringue(s) pour administration orale polyéthylène polypropylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.0
1 flacon(s) en verre brun de 8 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0.0
flacon(s) polypropylène avec pompe(s) doseuse(s) de 120 dose(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène de 30 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
4 plaquette(s) thermoformée(s) PVC-aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0.0
"1 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s) et avec protège-aiguille",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
1 flacon(s) en verre de 45 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.0
plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) opaque(s)  PVC-Aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 6 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 30  comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0.0
2 tube(s) polypropylène de 10 comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0.0
1 flacon(s) en verre brun de 70 ml avec fermeture de sécurité enfant avec pipette(s) graduée(s) polyéthylène polypropylène polystyrène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0
3 ampoule(s) en verre brun avec pipette doseuse polypropylène de 1 ml ( abrogée le 16/10/2015),0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.0
plaquette(s) thermoformée(s) aluminium poly(chlorure-acétochlorure) de vinyle de 20  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0
"Trousse de 1 flacon(s) en verre de 150 ml avec nécessaire dadministration (seringue de 200 mL pour injecteur AN (polypropylène), raccord, canule de remplissage) et cathéter IV (BD Insyte Autoguard)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
plaquette(s) thermoformée(s) polypropylène aluminium de 50 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.0
1 flacon(s) polyéthylène de 10 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
plaquette(s) PVC-Aluminium de 180 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0.0
flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 120 gélule(s),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0.0
flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 21 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0
"6 sachet(s)-dose(s) papier aluminium polyéthylène de 4,4 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.0
1 flacon(s) en verre de 10  ml - 1 ampoule(s) en verre de 5  ml,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.0
plaquette(s) thermoformée(s) polyamide PVC-Aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
"10 seringue(s) préremplie(s) en verre de 0,8 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.8
3 plaquette(s) thermoformée(s) PVC aluminium de 21  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0.0
